,Instance_ID,Hardship,Justify,Oct_7_Attack,Conflict_Year,Date,Source,Article_ID,Entity,Side,Civilian_Status,Location,Phrases
828,IG_Hard_829 ID_Past Conflicts_BBC_193,Casualties,"The story of the 'badly burned young child' includes mention of the child being severely injured and taken to the hospital, as well as other deaths and injuries resulting from air strikes. The most severe hardship in this narrative is casualties (deaths and severe injuries) caused by the attacks.",No,2012,14 November 2012,BBC,ID_Past Conflicts_BBC_193,badly burned young child,Palestine,Civilian,Gaza,"{'including a badly burned young child, were seen being taken to hospital in Gaza City.'}"
829,IG_Hard_830 ID_Past Conflicts_BBC_194,Casualties,"Ahmed Said Khalil al-Jabari was killed in an Israeli air strike, which is the most severe hardship described in his story.",No,2012,14 November 2012,BBC,ID_Past Conflicts_BBC_194,Ahmed Said Khalil al-Jabari,Palestine,Military,Gaza,{'Ahmed Said Khalil al-Jabari ... has been killed during a series of Israeli air strikes in the Gaza Strip.'}
830,IG_Hard_831 ID_Past Conflicts_BBC_194,Casualties,"The story mentions the killing of Ahmed Said Khalil al-Jabari, and references the policy of 'targeted killings' against leaders of Hamas, including Sheikh Ahmed Yassin, who was killed in 2004. The most severe hardship in Sheikh Ahmed Yassin's story is his assassination.",No,2012,14 November 2012,BBC,ID_Past Conflicts_BBC_194,Sheikh Ahmed Yassin,Palestine,Military,Gaza,"{""including the movement's founder, Sheikh Ahmed Yassin, in 2004.""}"
831,IG_Hard_832 ID_Past Conflicts_BBC_194,Casualties,"The phrase indicates that another Hamas official died when the car they were travelling in was hit in Gaza City, which is a clear case of casualties (death).",No,2012,14 November 2012,BBC,ID_Past Conflicts_BBC_194,another Hamas official,Palestine,Military,Gaza,{'Ahmed Said Khalil al-Jabari and another Hamas official died when the car they were travelling in was hit in Gaza City.'}
832,IG_Hard_833 ID_Past Conflicts_BBC_194,Health and Medical Conditions,The most severe hardship in the badly burned young child's story is the serious injury and burns requiring hospitalization.,No,2012,14 November 2012,BBC,ID_Past Conflicts_BBC_194,badly burned young child,Palestine,Civilian,Gaza,"{'including a badly burned young child, were seen being taken to hospital in Gaza City.'}"
833,IG_Hard_834 ID_Past Conflicts_BBC_201,Casualties,"The story of the senior commander centers on his killing, which is the most severe hardship mentioned in the relevant sentences.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_201,A senior commander,Palestine,Military,Gaza,"{'A senior commander was killed on Friday, Hamas said.'}"
834,IG_Hard_835 ID_Past Conflicts_BBC_201,Casualties,"The story of Hamas's military leader Ahmed Jabari includes his killing by an Israeli air strike, which is a clear case of casualties and is the most severe hardship mentioned in his narrative.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_201,Hamas's military leader Ahmed Jabari,Palestine,Military,Gaza,"{""Hamas's military leader Ahmed Jabari was killed by an Israeli air strike on Wednesday.""}"
835,IG_Hard_836 ID_Past Conflicts_BBC_202,Casualties,"Ashley Hall's story references the ongoing rocket attacks, the need to take shelter, and the psychological distress experienced by herself and her friends. However, her story also mentions that people have been killed and injured in the broader context of the violence, which is the most severe hardship described.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Ashley Hall,Israel,Civilian,Israel,"{""I have had to go to our safe room seven times this morning in a space of two hours. The noise the sirens make is similar to the ones in World War II. It goes on for 10 or 12 seconds, then you hear the rocket and then there is hopefully the sound of a big bang of the interception. But today the rockets were some of the loudest I have ever heard. I spotted a crack in my wall that I never noticed before which was probably caused by the vibration of the rockets. I have total sympathy for the people of Gaza and the people of Israel - it is the extremists who are responsible for the escalation of violence on both sides. I have lived here for three years now with my Israeli husband and cannot see any solution to this issue. After just a couple of weeks of moving here, there have been regular rocket attacks. There may be a break of about six months or so but usually there are at least a couple of siren alerts a day. People have the impression that the rocket attacks are not that frequent. But Sderot, which is a big town near Gaza, gets rockets every single day but this goes largely unreported as it's mainly desert. I don't get panicked about the rocket attacks now, but some of my friends with young children in Beersheba are hysterical - they are finding it difficult to handle the situation and are taking anti-depressants because of the constant anxiety.""}"
836,IG_Hard_837 ID_Past Conflicts_BBC_202,Casualties,"Cecilia's story includes hearing a rocket explosion in Tel Aviv, with people terrified and crying, and mentions fear of further attacks. The broader context of her story includes civilians being killed and injured by attacks, which is the most severe hardship described.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Cecilia,Israel,Civilian,Israel,{'people were terrified and crying inside the restaurant. I am an analyst and a Middle East expert here to conduct research on Hamas and I fear that other rockets will come due to shabbat which is the sacred day for Jewish people.'}
837,IG_Hard_838 ID_Past Conflicts_BBC_202,Casualties,"Deema Meshal describes a huge explosion close to her home in Gaza, and the article context includes ongoing airstrikes, many civilians and children being killed, and numerous injuries. The most severe hardship in her story is the casualties (deaths and injuries) resulting from the attacks.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Deema Meshal,Palestine,Civilian,Gaza,{'HUGE EXPLOSION CLOSE TO MY HOME #GAZAUNDERATTACK FOR THE GOD SAKE THIS IS LOOKS LIKE AN EARTHQUAKE.'}
838,IG_Hard_839 ID_Past Conflicts_BBC_202,Casualties,"Ilana Bergsagel describes a situation where there are frequent explosions, air-raid sirens, and missile attacks, with everything shutting down and people being called to reserve duty. The most severe hardship in her story is the presence of casualties, as indicated by the context of ongoing attacks, explosions, and the need for people to take cover, which implies risk to life and injury, even if she herself was not directly harmed.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Ilana Bergsagel,Israel,Civilian,Israel,"{""I moved to Israel three years ago. My mother is Israeli but I'm originally from London. I am 26-years-old studying an MA in Be'er Sheva at the moment. Except that right now I'm at my boyfriend's parent's house just outside of Tel Aviv. Normally we stay in Be'er Sheva when there are missiles (every few months), but on Wednesday night at midnight we decided to leave. Normally when there are rocket attacks we just go to the stairwell to take cover and hope for the best. They are usually over pretty quick but this time it was different. It was so dangerous, not safe enough for us to stay. Now every few minutes an explosion goes off, it is insane, I've never known it like this. I want to go back as soon as possible but will see how it goes. I feel guilty leaving our neighbours there. Many of my friends have been called up to reserve duty. Everything has shut down and my university classes have been cancelled. I work in a café part time but that had to close due to the attacks. On the drive up here we saw at least 10 missiles in the space of half an hour. They look a bit like fireworks. Last night I could hear the air-raid sirens going off in Tel-Aviv. We heard lots of big booms and bangs but we are not sure where the rockets or missiles landed.""}"
839,IG_Hard_840 ID_Past Conflicts_BBC_202,Casualties,"Iman Souran's story is situated within the context of ongoing airstrikes and explosions in Gaza, with multiple mentions of civilians and children being killed and many people being injured by the attacks. The most severe hardship in her narrative is the casualties resulting from these attacks.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Iman Souran,Palestine,Civilian,Gaza,{'Explosions are getting louder and louder and violently louder #GazaUnderAttack.'}
840,IG_Hard_841 ID_Past Conflicts_BBC_202,Casualties,"Karmel's story mentions that many civilians and children have been killed by Israeli attacks, and the local hospital is asking for blood donations due to the high number of injuries. This indicates that casualties are the most severe hardship described.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,"Karmel, aged 17",Palestine,Civilian,Gaza,"{""There are loud bangs going off today. The local hospital is asking for people to give blood because so many people have been injured by the attacks. Last night I could hear people screaming and crying. So many civilians and children have been killed by the Israeli attacks. I have to tell my younger brother that the noises are fireworks. I don't want to worry him. Palestinians are being told by Israel to leave their homes. My grandmother got a text on her phone saying if you know any members of Hamas you must move away from them. These people also ring you, so Palestinians are talking to each other comparing what numbers these are so that if they call you should ignore them. Every two minutes a bomb goes off here so we are not leaving the house. We have stocked up on enough food for a month so we don't have to leave.""}"
841,IG_Hard_842 ID_Past Conflicts_BBC_202,Casualties,"Lucy Cohen describes taking shelter with her children during a rocket attack on Jerusalem, but her story also references seeing damage elsewhere on TV and mentions that twenty Palestinians and three Israelis have been killed so far. The most severe hardship in her story is the casualties resulting from the violence.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Lucy Cohen,Israel,Civilian,Israel,{'In my 16 years of living in Jerusalem I have never experienced an air-raid until now.'}
842,IG_Hard_843 ID_Past Conflicts_BBC_202,Casualties,"Majed Abusalama's story mentions attending the funeral of his friend's father who was martyred (killed) and visiting other injured individuals, indicating that the most severe hardship is casualties resulting from the violence.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Majed Abusalama,Palestine,Civilian,Gaza,"{'is going to the Funeral of my Friend Father who was martyred yesterday when he was walking, he is a #UNRWA Teacher, Visting other injured.'}"
843,IG_Hard_844 ID_Past Conflicts_BBC_202,Casualties,"Mariam Abu-amer's story is set in the context of ongoing bombings in Gaza, with many civilians and children killed by Israeli attacks, as described in the surrounding sentences. The most severe hardship in her narrative is the casualties resulting from these attacks.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Mariam Abu-amer,Palestine,Civilian,Gaza,"{'Everytime I heard a bomb I scream silently, to not scare the children around me #Gaza.'}"
844,IG_Hard_845 ID_Past Conflicts_BBC_202,Casualties,"Nalan Al Sarraj's story includes descriptions of huge explosions, houses shaking, and multiple explosions in Gaza. Her narrative is embedded in a broader context of airstrikes, deaths, injuries, and civilian casualties in Gaza, including children and civilians killed by Israeli attacks. The most severe hardship mentioned in her story is the killing of civilians and children by the attacks.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Nalan Al Sarraj,Palestine,Civilian,Gaza,"{'Huge explosions #gaza now. The house was shaking!.', '3 explosions been heard right now #gaza.'}"
845,IG_Hard_846 ID_Past Conflicts_BBC_202,Casualties,"Rana's story describes a sequence of explosions and intensified military presence in Gaza, and is part of a broader narrative in the article that includes many civilians and children being killed and injured by attacks. The most severe hardship in her story is the casualties resulting from these attacks.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,Rana,Palestine,Civilian,Gaza,{'Sequence of explosions right now. Intensified presence of Israeli drones all over #Gaza.'}
846,IG_Hard_847 ID_Past Conflicts_BBC_202,Casualties,"The story of 'a friend of mine' includes the friend and his two children being lightly injured when a car was hit by an attack, which constitutes casualties and is the most severe hardship mentioned in their narrative.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_202,a friend of mine,Palestine,Civilian,Gaza,"{'A friend of mine was collecting his children from school yesterday when a car was hit 100m away from them. They were in the car at the time, the car was shattered from the flying stones and he and his two kids were lightly injured.'}"
847,IG_Hard_848 ID_Past Conflicts_BBC_204,Casualties,"The story of the 2 year-old-boy describes him being brought into the hospital as a body after an air strike, indicating he was killed. Death is the most severe hardship mentioned in his narrative.",No,2012,16 November 2012,BBC,ID_Past Conflicts_BBC_204,2 year-old-boy,Palestine,Civilian,Gaza,{'including 2 year-old-boy from air strike during his trip'}
